brand,model,price,processor_brand,processor_tier,num_cores,ram_memory,storage_capacity,gpu_brand,is_touch_screen,display_size,os
hp,HP 15s-ey2001AU Laptop,21276,amd,ryzen 7,8,16,512,amd,FALSE,15.6,windows
hp,HP 15s-fq2673TU Laptop,15431,intel,core i3,2,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fq2717TU Laptop,11814,intel,core i3,2,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fq2738TU Laptop,12915,intel,core i3,2,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fq3066TU Laptop,10636,intel,celeron,2,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fq3071TU Laptop,11206,intel,celeron,2,8,512,intel,FALSE,15,windows
hp,HP 15s-fq3073TU Laptop Intel Pentium Silver N6000/ 8GB/ 512GB SSD/ Win11 Home),12536,intel,pentium,4,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fq5007TU Laptop,14056,intel,core i3,6,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fq5185TU Laptop,15086,intel,core i3,6,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fr2515TU Laptop,13980,intel,core i3,2,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fr4000TU Laptop,18411,intel,core i5,4,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fr4001TU Laptop,19946,intel,core i5,4,16,512,intel,FALSE,15.6,windows
hp,HP 15s-fr5009TU Laptop,15272,intel,core i3,6,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fr5011TU Laptop,20516,intel,core i5,10,16,512,intel,FALSE,15.6,windows
hp,HP 15s-fy5002TU Laptop,20136,intel,core i5,10,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fy5003TU Laptop,15238,intel,core i3,6,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fy5004TU Laptop,16492,intel,core i3,6,16,512,intel,FALSE,15.6,windows
hp,HP 15s-fy5005TU Laptop,16619,intel,core i3,6,8,1024,intel,FALSE,15.6,windows
hp,HP 15s-fy5006TU Laptop,14816,intel,core i3,6,8,512,intel,FALSE,15.6,windows
hp,HP 15s-fy5007TU Laptop,20212,intel,core i5,10,8,512,intel,FALSE,15.6,windows
hp,HP 2023 ZBook Firefly 16 G9 WUXGA Workstation Laptop,50642,intel,core i7,10,16,512,nvidia,FALSE,16,windows
hp,HP 240 G8 689U2PA Business Laptop,13296,intel,core i3,2,8,512,intel,FALSE,14,windows
hp,HP 240 G9 821J4PA Laptop,28499,intel,core i5,10,8,512,intel,FALSE,14,windows
hp,HP 240 G9 8J0S5PA Laptop,20747,intel,core i5,10,8,512,intel,FALSE,14,dos
hp,HP 247 G8 67U77PA Laptop,9496,amd,other,2,8,1024,amd,FALSE,14,windows
hp,HP 247 G8 796Z3PA Laptop,11779,amd,ryzen 3,2,8,512,amd,FALSE,14,dos
hp,HP 247 G8 Laptop,12498,amd,ryzen 3,4,8,512,amd,FALSE,14,windows
hp,HP 250 G8 7M6L7PA Laptop,13258,intel,core i3,2,8,1024,intel,FALSE,15.6,windows
hp,HP 250 G9 7M657PA Laptop,13642,intel,core i3,6,8,512,intel,FALSE,15.6,windows
hp,HP 250 G9 7M659PA Laptop,16906,intel,core i3,6,8,512,intel,FALSE,15.6,windows
hp,HP 250 G9 7N179PA Laptop,23179,intel,core i5,10,8,512,intel,FALSE,15.6,windows
hp,HP 250 G9 95X38PA Laptop,21850,intel,core i5,10,8,512,intel,FALSE,15.6,dos
hp,HP 250 G9 95X40PA Laptop,25569,intel,core i7,10,8,512,intel,FALSE,15.6,dos
hp,HP 255 G8 689T4PA Laptop,10259,amd,ryzen 3,2,8,512,amd,FALSE,15.6,windows
hp,HP 255 G8 6E3Z0PA Laptop,9119,amd,ryzen 3,2,8,512,amd,FALSE,15.6,dos
hp,HP 255 G8 6X4B2PA Laptop,7333,amd,other,2,4,256,amd,FALSE,15.6,dos
hp,HP 255 G8 7J035AA Laptop,12159,amd,ryzen 5,6,8,256,amd,FALSE,15.6,windows
hp,HP 255 G8 Laptop,8736,amd,other,2,4,256,amd,FALSE,15.6,windows
hp,HP 255 G9 7B1L8PA Laptop,14246,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP 255 G9 7M654PA Laptop,14816,intel,core i3,6,8,512,amd,FALSE,15.6,windows
hp,HP 255 G9 840T7PA Laptop,7333,amd,other,2,4,256,amd,FALSE,15.6,dos
hp,HP 255 G9 841W6PA Laptop,9119,amd,ryzen 3,2,8,512,amd,FALSE,15.6,dos
hp,HP Chromebook 15a-na0008TU Laptop,7976,intel,celeron,2,4,128,intel,FALSE,15.6,chrome
hp,HP Chromebook 15a-na0012TU Laptop,7976,intel,celeron,2,4,128,intel,FALSE,15.6,chrome
hp,HP Chromebook 15a-nb0002TU Laptop,19376,intel,core i3,8,8,256,intel,FALSE,15.6,chrome
hp,HP Chromebook x360 13b-ca0006MU Laptop,15029,other,other,8,8,256,arm,TRUE,13.3,chrome
hp,HP Chromebook x360 14a-ca0505TU Laptop,9876,intel,celeron,4,4,64,intel,TRUE,14,chrome
hp,HP EliteBook 840 G6  Laptop,34376,intel,core i5,4,8,512,intel,FALSE,14,windows
hp,HP Envy 15-fe0030TU Laptop,41796,intel,core i7,10,16,512,intel,TRUE,15.6,windows
hp,HP Envy 15-fe0032TU Laptop,44076,intel,core i7,10,16,1024,intel,TRUE,15.6,windows
hp,HP Envy x360 13-bf0121TU  Laptop,30396,intel,core i5,10,16,512,intel,TRUE,13.4,windows
hp,HP Envy x360 13-bf0141tu Laptop,39913,intel,core i7,10,16,512,intel,TRUE,13.3,windows
hp,HP Envy x360 15-ew0041TU Laptop,31916,intel,core i5,10,16,512,intel,TRUE,15.6,windows
hp,HP Envy x360 15-fe0027TU Laptop,33436,intel,core i5,10,16,512,intel,TRUE,15.6,windows
hp,HP Envy x360 15-fe0028TU Laptop,36704,intel,core i5,10,16,512,intel,TRUE,15.6,windows
hp,HP Envy x360 15-fh0014AU Laptop,30197,amd,ryzen 5,6,8,512,amd,TRUE,15.6,windows
hp,HP Envy x360 15-fh0015AU Laptop,29978,amd,ryzen 5,6,16,512,amd,TRUE,15.6,windows
hp,HP Envy x360 15-fh0016AU Laptop,32942,amd,ryzen 5,6,16,512,amd,TRUE,15.6,windows
hp,HP Envy x360 15-fh0019AU Laptop,33322,amd,ryzen 7,8,16,512,amd,TRUE,15.6,windows
hp,HP Omen 16-XD0007ax Gaming Laptop,42936,amd,ryzen 7,8,16,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-k0789TX Gaming Laptop,34579,intel,core i5,12,16,512,nvidia,FALSE,16.1,windows
hp,HP Omen 16-n0123AX Gaming Laptop,45596,amd,ryzen 7,8,16,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-u0005TX Gaming Laptop,56236,intel,core i7,16,16,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-u0022TX Gaming Laptop,64030,intel,core i7,16,16,512,nvidia,FALSE,16.1,windows
hp,HP Omen 16-u0023TX Gaming Laptop,90933,intel,core i9,24,32,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-u0024TX Gaming Laptop,111339,intel,core i9,24,32,2048,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wd0770TX Gaming Laptop,38684,intel,core i5,8,16,512,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wd0880TX Gaming Laptop,36096,intel,core i5,8,16,512,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wd0990TX Gaming Laptop,37239,intel,core i5,8,16,512,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wf0052TX Gaming Laptop,50387,intel,core i5,14,16,512,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wf0055TX Gaming Laptop,53196,intel,core i7,16,16,512,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wf0056TX 834U0PA Gaming Laptop,58136,intel,core i7,16,16,512,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wf0111TX Gaming Laptop,55856,intel,core i7,16,16,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wf1025TX Gaming Laptop,58516,intel,core i7,20,16,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-wf1026TX Gaming Laptop,67069,intel,core i7,20,16,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-xd0005AX Gaming Laptop,42538,amd,ryzen 7,8,16,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-xf0043AX Gaming Laptop,69536,amd,ryzen 9,8,32,1024,nvidia,FALSE,16.1,windows
hp,HP Omen 16-xf0059AX Gaming Laptop,46743,amd,ryzen 7,8,16,512,nvidia,FALSE,16,windows
hp,HP Omen 16-xf0060AX Gaming Laptop,44456,amd,ryzen 7,8,16,1024,nvidia,FALSE,16,windows
hp,HP Omen 17-ck2008AX Gaming Laptop,98609,intel,core i7,16,16,1024,nvidia,FALSE,17.3,windows
hp,HP Omen 17-ck2011TX Gaming Laptop,130150,intel,core i9,24,32,1024,nvidia,FALSE,17.3,windows
hp,HP Omen 17-cm2002TX Gaming Laptop,63079,intel,core i7,16,16,512,nvidia,FALSE,17.3,windows
hp,HP Pavilion 14-dv1043TU Laptop,20405,intel,core i5,4,8,512,intel,FALSE,14,windows
hp,HP Pavilion 14-dv2014TU Laptop,24316,intel,core i5,10,16,512,intel,FALSE,14,windows
hp,HP Pavilion 14-dv2153TU Laptop,26109,intel,core i5,10,16,1024,intel,FALSE,14,windows
hp,HP Pavilion 15-EG2119TU Laptop,23176,intel,core i5,12,12,512,intel,FALSE,15.6,windows
hp,HP Pavilion 15-EH3101AU Laptop,24738,amd,ryzen 7,8,16,512,amd,FALSE,15.6,windows
hp,HP Pavilion 15-eg2009TU Laptop,24316,intel,core i5,12,8,512,intel,FALSE,15.6,windows
hp,HP Pavilion 15-eg2017TU Laptop,19984,intel,core i3,6,8,512,intel,FALSE,15.6,windows
hp,HP Pavilion 15-eg3017TU Laptop,27739,intel,core i5,10,16,1024,intel,FALSE,15.6,windows
hp,HP Pavilion 15-eg3018TU Laptop,28838,intel,core i5,10,16,1024,intel,FALSE,15.6,windows
hp,HP Pavilion 15-eg3027TU Laptop,28702,intel,core i5,12,16,512,intel,FALSE,15.6,windows
hp,HP Pavilion 15-eg3079TU Laptop,27747,intel,core i5,12,16,512,intel,FALSE,15.6,windows
hp,HP Pavilion 15-eg3081TU Laptop,27359,intel,core i5,12,16,512,intel,FALSE,15.6,windows
hp,HP Pavilion 15-eh2050AU Laptop,16606,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP Pavilion 15s-fq5013nia Laptop,22036,intel,core i5,10,8,512,intel,FALSE,15.6,windows
hp,HP Pavilion 15s-fq5112TU Laptop,21659,intel,core i5,10,16,512,intel,FALSE,15.6,windows
hp,HP Pavilion 15s-fq5190TU Laptop,26025,intel,core i7,10,16,512,intel,FALSE,15.6,windows
hp,HP Pavilion Plus 14-eh1022TU Laptop,29647,intel,core i5,12,16,512,intel,FALSE,14,windows
hp,HP Pavilion Plus 14-eh1047TU Laptop,40949,intel,core i7,14,16,512,intel,FALSE,14,windows
hp,HP Pavilion Plus 14-ey0789AU Laptop,35184,amd,ryzen 7,8,16,1024,amd,FALSE,14,windows
hp,HP Pavilion x360 14-ek1010TU Laptop,29601,intel,core i5,10,16,1024,intel,TRUE,14,windows
hp,HP Pavilion x360 14-ek1020TU Laptop,34986,intel,core i7,10,16,512,intel,TRUE,14,windows
hp,HP Pavilion x360 14-ek1021TU Laptop,34461,intel,core i7,10,16,512,intel,TRUE,14,windows
hp,HP Pavilion x360 14-ek1074TU Laptop,29678,intel,core i5,10,16,512,intel,TRUE,14,windows
hp,HP ProBook 440 G8 5D6U3PA Notebook PC,26980,intel,core i5,4,8,512,intel,FALSE,14,windows
hp,HP ProBook 440 G9 6J8T1PA Laptop,44840,intel,core i7,10,16,512,intel,FALSE,14,windows
hp,HP ProBook 440 G9 821M3PA Laptop,29107,intel,core i5,10,16,512,intel,FALSE,14,windows
hp,HP ProBook 445 G8 7K2J8PA Business Laptop,17441,amd,ryzen 7,8,8,512,amd,FALSE,14,dos
hp,HP ProBook 445 G8 Business Laptop,17856,amd,ryzen 7,8,8,512,amd,FALSE,14,windows
hp,HP Spectre x360 14-ef0075TU Laptop,58899,intel,core i7,10,16,1024,intel,TRUE,13.5,windows
hp,HP Spectre x360 14-ef2036TU Laptop,59013,intel,core i7,10,16,512,intel,TRUE,13.5,windows
hp,HP Spectre x360 14-eu0556TU Laptop,63042,intel,core ultra 7,16,32,1024,intel,TRUE,14,windows
hp,HP Spectre x360 14-eu0666TU Laptop,63042,intel,core ultra 7,16,32,1024,intel,TRUE,14,windows
hp,HP Spectre x360 16-aa0665TU Laptop,76889,intel,core ultra 7,16,32,2048,intel,TRUE,16,windows
hp,HP Spectre x360 16-f2002TU Laptop,55441,intel,core i7,14,16,1024,intel,TRUE,16,windows
hp,HP Spectre x360 2023 13.5-ef2033TU Laptop,52634,intel,core i7,10,16,1024,intel,TRUE,13.5,windows
hp,HP Spectre x360 2023 13.5-ef2034TU Laptop,54653,intel,core i7,10,32,1024,intel,TRUE,13.5,windows
hp,HP Victus  15-fa1060TX  Gaming Laptop,37999,intel,core i5,12,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-FA1098TX Laptop,23176,intel,core i5,8,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-FB0142AX Gaming Laptop,28481,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-FB1001AX Gaming Laptop,20706,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa0070TX Laptop,22036,intel,core i5,8,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa0092TX Gaming Laptop,26596,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa0187TX Gaming Laptop,35264,intel,core i7,10,16,1024,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa0555TX  Laptop,26907,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa0666TX Gaming Laptop,27356,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa0998TX Gaming Laptop,26599,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa1062TX Gaming Laptop,33744,intel,core i5,12,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa1064TX Gaming Laptop,45372,intel,core i7,14,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa1066TX Gaming Laptop,41796,intel,core i7,14,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa1132TX Laptop,23176,intel,core i5,8,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa1134TX Laptop,37798,intel,core i7,10,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fa1145TX Gaming Laptop,25456,intel,core i5,8,16,1024,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb0050AX Gaming Laptop,22750,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb0107AX Gaming Laptop,26976,amd,ryzen 7,8,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb0108AX Gaming Laptop,19376,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb0121AX Gaming Laptop,19756,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb0122AX Gaming Laptop,18996,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb0131AX Gaming Laptop,18996,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb0133AX Gaming Laptop,24059,amd,ryzen 5,6,16,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb0134AX Gaming Laptop,21466,amd,ryzen 5,6,16,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb0135AX Gaming Laptop,23556,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb0136AX Gaming Laptop,24696,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb0137AX Gaming Laptop,28116,amd,ryzen 7,8,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb0150AX Gaming Laptop,20356,amd,ryzen 5,6,16,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb0153AX Gaming Laptop,19379,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb0157AX Gaming Laptop,19418,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb0158AX Gaming Laptop,19756,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb0777AX Gaming Laptop,19756,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP Victus 15-fb1002AX Gaming Laptop,19756,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb1016AX  Gaming Laptop,21276,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb1017AX Gaming Laptop,21086,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
hp,HP Victus 15-fb1018AX Gaming Laptop,22066,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
hp,HP Victus 16-D0314TX Gaming Laptop,24510,intel,core i5,6,16,512,nvidia,FALSE,16.1,windows
hp,HP Victus 16-d0302TX Gaming Laptop,22229,intel,core i5,6,8,512,nvidia,FALSE,16.1,windows
hp,HP Victus 16-d0311TX Gaming Laptop,22036,intel,core i5,6,16,512,nvidia,FALSE,16.1,windows
hp,HP Victus 16-d0333TX Gaming Laptop,24510,intel,core i5,6,16,512,nvidia,FALSE,16.1,windows
hp,HP Victus 16-e0352AX Gaming Laptop,18999,amd,ryzen 5,6,8,512,nvidia,FALSE,16.1,windows
hp,HP Victus 16-s0089AX Gaming Laptop,33094,amd,ryzen 7,8,16,1024,nvidia,FALSE,16.1,windows
hp,HP Victus 16-s0094AX Gaming Laptop,30016,amd,ryzen 7,8,16,1024,nvidia,FALSE,16.1,windows
hp,HP Victus 16-s0095AX Gaming Laptop,31764,amd,ryzen 7,8,16,512,nvidia,FALSE,16.1,windows
hp,HP Victus15-fb0147AX Gaming Laptop,18914,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
hp,HP ZBook Firefly 16 G9 2023 Workstation Laptop,45770,intel,core i5,10,16,512,nvidia,FALSE,16,windows
hp,HP ZBook Firefly 16 G9 2023 Workstation PC Laptop,48184,intel,core i5,10,16,1024,nvidia,FALSE,16,windows
hp,HP ZBook Firefly 16 G9 6V2X7PA Workstation PC Laptop,43319,intel,core i7,10,16,1024,intel,FALSE,16,windows
hp,HP ZBook Studio G9 16 WUXGA Workstation Laptop,87422,intel,core i7,14,16,1024,nvidia,FALSE,16,windows
hp,HP Zbook FireFly 14 G8 4F0W6PA Laptop,34199,intel,core i5,4,16,512,intel,FALSE,14,windows
hp,HP Zbook Power G4-A 2023 ZHAN 99 Laptop,43968,amd,ryzen 5,6,16,1024,nvidia,FALSE,15.6,windows
hp,HP Zbook Power G4-A Laptop,49900,amd,ryzen 7,8,16,1024,nvidia,FALSE,15.6,windows
lg,LG Gram 14 2023 14Z90R-G.CH54A2 Laptop,37619,intel,core i5,12,16,512,intel,FALSE,14,windows
lg,LG Gram 14 2023 14Z90R-G.CH75A2 Laptop,44801,intel,core i7,12,16,512,intel,FALSE,14,windows
lg,LG Gram 16T90Q-G.AH75A2 Laptop,45029,intel,core i7,12,16,512,intel,TRUE,16,windows
lg,LG Gram Style 14 14Z90RS-G.CH74A2 Laptop,57379,intel,core i7,12,16,512,intel,FALSE,14,windows
lg,LG UltraPC 16 16U70R-G.AH56A2 Laptop,29753,amd,ryzen 5,6,16,512,amd,TRUE,16,windows
lg,LG UltraPC 16 16U70R-G.AH76A2 Laptop,34123,amd,ryzen 7,8,16,512,amd,TRUE,16,windows
lg,LG gram360 16 Laptop,57949,intel,core i7,12,16,1024,intel,TRUE,16,windows
lenovo,Lenovo E41-55 82FJ00A0IH Laptop,12916,amd,ryzen 3,2,8,1024,amd,FALSE,14,dos
lenovo,Lenovo E41-55 Laptop,8356,amd,other,2,8,256,amd,FALSE,14,windows
lenovo,Lenovo IdeaPad 1 14IGL7 82V6005EIN Laptop,9496,intel,celeron,2,8,256,intel,FALSE,14,windows
lenovo,Lenovo IdeaPad 1 15ALC7 82R400BSIN Laptop,15196,amd,ryzen 5,6,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 1 15AMN7 82VG00EQIN Laptop,11472,amd,other,2,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 1 15AMN7 82VG00ERIN Laptop,12346,amd,ryzen 3,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 1 15AMN7 82VG00J5IN Laptop,15196,amd,ryzen 5,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 1 15IGL7 82V700BSIN Laptop,9800,intel,celeron,2,8,256,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 1 82V6005CIN Laptop,9192,intel,celeron,2,4,256,intel,FALSE,11.6,windows
lenovo,Lenovo IdeaPad 1 82VG00ESIN Laptop,15196,amd,ryzen 5,4,8,512,amd,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 15IAU7 82RK00LWIN Laptop,20061,intel,core i5,10,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 15IAU7 82RK00WXIN Laptop,13144,intel,core i3,6,8,256,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 15IAU7 82RK00XDIN Laptop,13296,intel,core i3,6,8,256,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 15ITL05 81X800N2IN Laptop,13486,intel,core i3,2,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 15ITL6 82H803DNIN Laptop,13866,intel,core i3,2,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 15ITL6 82H803GSIN Laptop,13942,intel,core i3,2,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 82H802L3IN Laptop,13927,intel,core i3,2,8,512,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 82H803HRIN Laptop,23936,intel,core i7,4,16,512,intel,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 3 82KU024JIN Laptop,18616,amd,ryzen 7,8,16,512,amd,FALSE,15.6,windows
lenovo,Lenovo IdeaPad 5 15ITL05 82FG01UUIN Laptop,28457,intel,core i7,4,16,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad D330 82H0001YIN Laptop,9496,intel,celeron,4,4,128,intel,TRUE,10.1,windows
lenovo,Lenovo IdeaPad Flex 5 14IRU8 82Y0004TIN Laptop,34200,intel,core i7,10,16,512,intel,TRUE,14,windows
lenovo,Lenovo IdeaPad Flex 5 14IRU8 82Y00051IN Laptop,29712,intel,core i5,10,16,512,intel,TRUE,14,windows
lenovo,Lenovo IdeaPad Flex 5 82R9008FIN Laptop,23556,amd,ryzen 5,6,16,512,amd,TRUE,14,windows
lenovo,Lenovo IdeaPad Flex 5 82R900D4IN Laptop,25076,amd,ryzen 7,8,16,512,amd,TRUE,14,windows
lenovo,Lenovo IdeaPad Flex 5 82R900D9IN Laptop,24696,amd,ryzen 7,8,16,512,amd,TRUE,14,windows
lenovo,Lenovo IdeaPad Flex 5 82XX007KIN Laptop,25076,amd,ryzen 5,6,16,512,amd,TRUE,14,windows
lenovo,Lenovo IdeaPad Flex 5 82Y0004YIN Laptop,22416,intel,core i3,6,8,512,intel,TRUE,14,windows
lenovo,Lenovo IdeaPad Flex 5 82Y00053IN Laptop,33512,intel,core i7,10,16,512,intel,TRUE,14,windows
lenovo,Lenovo IdeaPad Flex 5 Gen 8 82XX0070IN Laptop,25836,amd,ryzen 5,6,16,512,amd,TRUE,14,windows
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop,24012,amd,ryzen 7,8,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022YIN Laptop,23936,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2025JIN Laptop,21808,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K20289IN Laptop,19756,amd,ryzen 5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15IAH7 82S9014KIN Laptop,27356,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15IAH7 82S9014LIN Laptop,26596,intel,core i5,8,16,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101GSIN Laptop,18236,intel,core i5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101PBIN Laptop,19756,intel,core i5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101PCIN Laptop,18996,intel,core i5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101R3IN Laptop,20592,intel,core i5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop,21166,intel,core i5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K10198IN Laptop,17347,intel,core i5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K101LHIN Laptop,20136,intel,core i5,4,16,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K101LJIN Laptop,20972,intel,core i5,4,16,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K101PCIN Laptop,18996,intel,core i5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K201ULIN Laptop,24696,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K2022VIN Laptop,22986,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K2025LIN Laptop,27736,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K2027CIN Laptop,20592,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82K2028AIN Laptop,18996,amd,ryzen 5,4,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82SB00V2IN Laptop,23450,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82SB00V3IN Laptop,24277,amd,ryzen 5,6,16,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82SB00V4IN Laptop,24210,amd,ryzen 5,6,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 82SB00V5IN Laptop,26672,amd,ryzen 7,8,8,512,nvidia,FALSE,15.6,windows
lenovo,Lenovo IdeaPad Gaming 3 Gen 6 82K2028QIN Laptop,19719,amd,ryzen 5,4,8,512,nvidia,FALSE,15.6,windows
